timestamp,cpu_util,cpu_freq_mhz,num_processes,session
2026-02-01 10:24:13.818840,0.408,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:14.020657,0.54,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:14.221676,0.451,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:14.422157,0.281,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:14.623405,0.156,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:14.824488,0.016,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:15.025476,0.139,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:15.226377,0.12,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:15.427911,0.025,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:15.628762,0.068,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:15.830271,0.016,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:16.031898,0.115,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:16.232831,0.099,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:16.434793,0.515,0.9999999999999998,0.07216494845360799,session_1
2026-02-01 10:24:16.635781,0.541,0.9999999999999998,0.07216494845360799,session_1
2026-02-01 10:24:16.837482,0.47700000000000004,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:17.038713,0.41200000000000003,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:17.239964,0.23500000000000001,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:17.440946,0.033,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:17.642325,0.34,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:17.843566,0.17800000000000002,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:18.044914,0.01,0.0,0.061855670103092564,session_1
2026-02-01 10:24:18.246308,0.073,0.9999999999999998,0.061855670103092564,session_1
2026-02-01 10:24:18.447267,0.039,0.9999999999999998,0.061855670103092564,session_1
