timestamp,cpu_util,cpu_freq_mhz,num_processes,session
2026-02-01 10:24:21.267250,3.9,2400.0,244,session_1
2026-02-01 10:24:21.468722,6.9,2400.0,244,session_1
2026-02-01 10:24:21.669753,4.2,1520.0,244,session_1
2026-02-01 10:24:21.870959,2.8,1520.0,244,session_1
2026-02-01 10:24:22.072812,2.6,1520.0,244,session_1
2026-02-01 10:24:22.274151,1.7,1520.0,244,session_1
2026-02-01 10:24:22.475109,7.1,1520.0,244,session_1
2026-02-01 10:24:22.676609,9.2,1520.0,244,session_1
2026-02-01 10:24:22.877759,4.7,1520.0,244,session_1
2026-02-01 10:24:23.079863,8.3,1520.0,244,session_1
2026-02-01 10:24:23.280967,8.5,2400.0,244,session_1
2026-02-01 10:24:23.482034,5.6,2400.0,244,session_1
2026-02-01 10:24:23.683443,12.0,2400.0,244,session_1
2026-02-01 10:24:23.884645,2.4,1520.0,244,session_1
2026-02-01 10:24:24.085911,4.5,2400.0,244,session_1
2026-02-01 10:24:24.287510,8.0,2400.0,244,session_1
2026-02-01 10:24:24.489164,5.6,2400.0,244,session_1
2026-02-01 10:24:24.690591,2.3,1520.0,244,session_1
2026-02-01 10:24:24.892124,6.7,2400.0,244,session_1
2026-02-01 10:24:25.093079,6.1,2400.0,244,session_1
2026-02-01 10:24:25.294068,7.2,2400.0,244,session_1
2026-02-01 10:24:25.495441,6.6,2400.0,244,session_1
2026-02-01 10:24:25.696786,9.0,2400.0,244,session_1
2026-02-01 10:24:25.898025,7.1,2400.0,244,session_1
2026-02-01 10:24:26.099508,10.7,2400.0,244,session_1
2026-02-01 10:24:26.300887,40.6,2400.0,244,session_1
2026-02-01 10:24:26.502295,5.2,2400.0,244,session_1
2026-02-01 10:24:26.704358,5.2,2400.0,244,session_1
2026-02-01 10:24:26.905530,3.5,2400.0,244,session_1
2026-02-01 10:24:27.106961,5.5,2400.0,244,session_1
2026-02-01 10:24:27.308197,1.9,2400.0,244,session_1
2026-02-01 10:24:27.509887,5.3,2400.0,244,session_1
2026-02-01 10:24:27.710821,2.3,2400.0,244,session_1
2026-02-01 10:24:27.911950,2.2,2400.0,244,session_1
2026-02-01 10:24:28.113429,5.6,2400.0,244,session_1
2026-02-01 10:24:28.314415,6.4,2400.0,244,session_1
2026-02-01 10:24:28.516218,4.7,2400.0,244,session_1
2026-02-01 10:24:28.717428,3.0,2400.0,244,session_1
2026-02-01 10:24:28.918357,3.3,2400.0,244,session_1
2026-02-01 10:24:29.120050,2.4,2400.0,244,session_1
2026-02-01 10:24:29.321254,3.9,2400.0,244,session_1
2026-02-01 10:24:29.523053,2.1,2400.0,244,session_1
2026-02-01 10:24:29.724480,3.1,2400.0,244,session_1
2026-02-01 10:24:29.926430,3.9,2400.0,244,session_1
2026-02-01 10:24:30.127433,1.1,2400.0,244,session_1
2026-02-01 10:24:30.328334,3.1,2400.0,244,session_1
2026-02-01 10:24:30.529815,0.8,1520.0,244,session_1
2026-02-01 10:24:30.731265,3.8,1520.0,244,session_1
2026-02-01 10:24:30.932199,1.0,2400.0,244,session_1
2026-02-01 10:24:31.133948,3.1,2400.0,244,session_1
2026-02-01 10:24:31.335666,100.0,2400.0,244,session_1
2026-02-01 10:24:31.537141,0.0,1520.0,244,session_1
2026-02-01 10:24:31.738186,3.9,1520.0,244,session_1
2026-02-01 10:24:31.939295,5.6,2400.0,244,session_1
2026-02-01 10:24:32.140793,0.0,1520.0,244,session_1
2026-02-01 10:24:32.342043,1.1,2400.0,244,session_1
2026-02-01 10:24:32.543598,1.5,1520.0,244,session_1
2026-02-01 10:24:32.745117,2.2,1520.0,244,session_1
2026-02-01 10:24:32.946031,5.3,2400.0,244,session_1
2026-02-01 10:24:33.147148,3.1,2400.0,244,session_1
2026-02-01 10:24:33.348432,2.8,1520.0,244,session_1
2026-02-01 10:24:33.550202,3.6,2400.0,244,session_1
2026-02-01 10:24:33.751417,1.7,1520.0,244,session_1
2026-02-01 10:24:33.953067,7.6,1520.0,244,session_1
2026-02-01 10:24:34.154173,5.4,2400.0,244,session_1
2026-02-01 10:24:34.355287,4.4,1520.0,244,session_1
2026-02-01 10:24:34.556586,4.7,1520.0,244,session_1
2026-02-01 10:24:34.759104,64.3,2400.0,244,session_1
2026-02-01 10:24:34.960109,8.1,1520.0,244,session_1
2026-02-01 10:24:35.161266,6.7,2400.0,244,session_1
2026-02-01 10:24:35.362325,5.6,2400.0,244,session_1
2026-02-01 10:24:35.563496,5.5,2400.0,244,session_1
2026-02-01 10:24:35.765111,8.3,1520.0,244,session_1
2026-02-01 10:24:35.966160,7.1,2400.0,244,session_1
2026-02-01 10:24:36.167143,4.7,2400.0,244,session_1
2026-02-01 10:24:36.368646,21.2,2400.0,244,session_1
2026-02-01 10:24:36.570176,3.8,2400.0,244,session_1
2026-02-01 10:24:36.772232,10.7,2400.0,244,session_1
2026-02-01 10:24:36.973431,11.8,2400.0,244,session_1
2026-02-01 10:24:37.174315,3.6,2400.0,244,session_1
2026-02-01 10:24:37.375727,11.6,2400.0,244,session_1
2026-02-01 10:24:37.576850,25.5,1520.0,244,session_1
2026-02-01 10:24:37.778264,4.6,1520.0,244,session_1
2026-02-01 10:24:37.979775,3.6,2400.0,244,session_1
2026-02-01 10:24:38.180978,6.4,2400.0,244,session_1
2026-02-01 10:24:38.382157,3.1,1520.0,244,session_1
2026-02-01 10:24:38.583981,2.5,2400.0,244,session_1
2026-02-01 10:24:38.786071,2.5,1520.0,244,session_1
2026-02-01 10:24:38.987022,5.7,2400.0,244,session_1
2026-02-01 10:24:39.188320,2.2,2400.0,244,session_1
2026-02-01 10:24:39.389576,3.8,2400.0,244,session_1
2026-02-01 10:24:39.590913,0.9,2400.0,244,session_1
2026-02-01 10:24:39.792158,2.3,1520.0,244,session_1
2026-02-01 10:24:39.993493,5.8,2400.0,244,session_1
2026-02-01 10:24:40.195166,100.0,2400.0,244,session_1
2026-02-01 10:24:40.396213,3.1,2400.0,244,session_1
2026-02-01 10:24:40.597999,5.5,2400.0,244,session_1
2026-02-01 10:24:40.799050,5.0,1520.0,244,session_1
2026-02-01 10:24:41.000164,6.7,2400.0,244,session_1
2026-02-01 10:24:41.201425,0.8,2400.0,244,session_1
2026-02-01 10:24:41.402772,6.1,2400.0,244,session_1
2026-02-01 10:24:41.604252,0.6,2400.0,244,session_1
2026-02-01 10:24:41.805541,5.4,1520.0,244,session_1
2026-02-01 10:24:42.007167,1.8,1520.0,244,session_1
2026-02-01 10:24:42.208236,4.7,1520.0,244,session_1
2026-02-01 10:24:42.409559,0.1,1520.0,244,session_1
2026-02-01 10:24:42.611695,2.3,2400.0,244,session_1
2026-02-01 10:24:42.812801,1.8,2400.0,244,session_1
2026-02-01 10:24:43.013805,2.4,2400.0,244,session_1
2026-02-01 10:24:43.215027,8.2,2400.0,244,session_1
2026-02-01 10:24:43.416511,2.7,2400.0,244,session_1
2026-02-01 10:24:43.618024,5.4,2400.0,244,session_1
2026-02-01 10:24:43.819620,8.2,2400.0,244,session_1
2026-02-01 10:24:44.020674,2.4,2400.0,244,session_1
2026-02-01 10:24:44.222244,31.6,2400.0,244,session_1
2026-02-01 10:24:44.423351,2.2,2400.0,244,session_1
2026-02-01 10:24:44.625222,5.1,2400.0,244,session_1
2026-02-01 10:24:44.826608,0.0,1520.0,244,session_1
2026-02-01 10:24:45.027642,4.5,1520.0,244,session_1
2026-02-01 10:24:45.228946,0.0,2400.0,244,session_1
2026-02-01 10:24:45.430430,4.7,2400.0,244,session_1
2026-02-01 10:24:45.631796,3.1,2400.0,244,session_1
2026-02-01 10:24:45.832702,0.8,1520.0,244,session_1
2026-02-01 10:24:46.034231,13.5,2400.0,244,session_1
2026-02-01 10:24:46.235287,6.3,2400.0,244,session_1
2026-02-01 10:24:46.436659,2.0,2400.0,244,session_1
2026-02-01 10:24:46.638619,2.5,2400.0,244,session_1
2026-02-01 10:24:46.839918,10.9,1520.0,244,session_1
2026-02-01 10:24:47.041633,3.6,2400.0,244,session_1
2026-02-01 10:24:47.243026,7.8,2400.0,244,session_1
2026-02-01 10:24:47.444321,4.5,1520.0,244,session_1
2026-02-01 10:24:47.645534,7.5,2400.0,244,session_1
2026-02-01 10:24:47.846532,4.1,1520.0,244,session_1
2026-02-01 10:24:48.047653,3.8,1520.0,244,session_1
2026-02-01 10:24:48.249252,4.9,2400.0,244,session_1
2026-02-01 10:24:48.450657,5.3,1520.0,244,session_1
2026-02-01 10:24:48.652072,5.5,1520.0,244,session_1
2026-02-01 10:24:48.853267,7.0,1520.0,244,session_1
2026-02-01 10:24:49.054494,2.6,1520.0,244,session_1
2026-02-01 10:24:49.256161,3.3,2400.0,244,session_1
2026-02-01 10:24:49.457455,2.8,2400.0,244,session_1
2026-02-01 10:24:49.658789,3.6,2400.0,244,session_1
2026-02-01 10:24:49.860129,9.2,2400.0,244,session_1
2026-02-01 10:24:50.061225,3.9,2400.0,244,session_1
2026-02-01 10:24:50.262477,1.5,2400.0,244,session_1
2026-02-01 10:24:50.464171,4.7,2400.0,244,session_1
2026-02-01 10:24:50.665699,4.8,1520.0,244,session_1
2026-02-01 10:24:50.866928,3.0,1520.0,244,session_1
2026-02-01 10:24:51.068043,2.8,1520.0,244,session_1
2026-02-01 10:24:51.270024,8.7,1520.0,244,session_1
2026-02-01 10:24:51.471063,3.3,2400.0,244,session_1
2026-02-01 10:24:51.672454,1.6,2400.0,244,session_1
2026-02-01 10:24:51.873468,4.7,1520.0,244,session_1
2026-02-01 10:24:52.074834,8.0,1520.0,244,session_1
2026-02-01 10:24:52.276623,2.1,2400.0,244,session_1
2026-02-01 10:24:52.477868,4.4,2400.0,244,session_1
2026-02-01 10:24:52.679144,0.8,2400.0,244,session_1
2026-02-01 10:24:52.880558,6.2,1520.0,244,session_1
2026-02-01 10:24:53.081907,3.1,1520.0,244,session_1
2026-02-01 10:24:53.283170,7.2,2400.0,244,session_1
2026-02-01 10:24:53.484646,26.8,2400.0,244,session_1
2026-02-01 10:24:53.685784,10.9,2400.0,244,session_1
2026-02-01 10:24:53.887011,15.6,2400.0,244,session_1
2026-02-01 10:24:54.088262,2.9,2400.0,244,session_1
2026-02-01 10:24:54.289964,1.3,2400.0,244,session_1
2026-02-01 10:24:54.491079,2.3,2400.0,244,session_1
2026-02-01 10:24:54.692427,0.7,2400.0,244,session_1
2026-02-01 10:24:54.894083,10.2,1520.0,244,session_1
2026-02-01 10:24:55.095402,1.1,2400.0,244,session_1
2026-02-01 10:24:55.296669,2.4,2400.0,244,session_1
2026-02-01 10:24:55.498457,2.0,1520.0,244,session_1
2026-02-01 10:24:55.699568,0.0,1520.0,244,session_1
2026-02-01 10:24:55.901342,6.6,1520.0,244,session_1
2026-02-01 10:24:56.102462,2.7,1520.0,244,session_1
2026-02-01 10:24:56.303580,2.2,2400.0,244,session_1
2026-02-01 10:24:56.505156,1.8,1520.0,244,session_1
2026-02-01 10:24:56.706079,2.3,1520.0,244,session_1
2026-02-01 10:24:56.907333,2.8,2400.0,244,session_1
2026-02-01 10:24:57.109274,2.3,2400.0,244,session_1
2026-02-01 10:24:57.310327,2.8,2400.0,244,session_1
2026-02-01 10:24:57.511557,4.1,1520.0,244,session_1
2026-02-01 10:24:57.712894,6.2,1520.0,244,session_1
2026-02-01 10:24:57.914853,3.7,2400.0,244,session_1
2026-02-01 10:24:58.115764,6.2,2400.0,244,session_1
2026-02-01 10:24:58.316880,2.7,2400.0,244,session_1
2026-02-01 10:24:58.519412,100.0,2400.0,244,session_1
2026-02-01 10:24:58.720376,0.8,2400.0,244,session_1
2026-02-01 10:24:58.921332,7.0,2400.0,244,session_1
2026-02-01 10:24:59.123053,5.9,2400.0,244,session_1
2026-02-01 10:24:59.324444,6.1,2400.0,244,session_1
2026-02-01 10:24:59.525711,6.3,2400.0,244,session_1
2026-02-01 10:24:59.726707,6.2,2400.0,244,session_1
2026-02-01 10:24:59.928054,6.0,1520.0,244,session_1
2026-02-01 10:25:00.129966,3.7,2400.0,244,session_1
2026-02-01 10:25:00.330918,10.2,2400.0,244,session_1
2026-02-01 10:25:00.532654,3.9,2400.0,244,session_1
2026-02-01 10:25:00.733829,6.1,2400.0,244,session_1
2026-02-01 10:25:00.935001,3.9,1520.0,244,session_1
2026-02-01 10:25:01.136476,6.2,2400.0,244,session_1
2026-02-01 10:25:01.337584,7.8,1520.0,244,session_1
2026-02-01 10:25:01.539071,1.5,2400.0,244,session_1
2026-02-01 10:25:01.740434,3.9,2400.0,244,session_1
2026-02-01 10:25:01.941705,3.1,2400.0,244,session_1
2026-02-01 10:25:02.142772,3.8,2400.0,244,session_1
2026-02-01 10:25:02.344641,4.5,2400.0,244,session_1
2026-02-01 10:25:02.545893,1.6,2400.0,244,session_1
2026-02-01 10:25:02.747204,2.4,2400.0,244,session_1
2026-02-01 10:25:02.948156,4.0,2400.0,244,session_1
2026-02-01 10:25:03.149585,4.6,2400.0,244,session_1
2026-02-01 10:25:03.351157,2.0,2400.0,244,session_1
2026-02-01 10:25:03.552297,3.3,1520.0,244,session_1
2026-02-01 10:25:03.754005,2.3,1520.0,244,session_1
2026-02-01 10:25:03.955006,3.2,2400.0,244,session_1
2026-02-01 10:25:04.156369,2.4,2400.0,244,session_1
2026-02-01 10:25:04.357744,5.3,2400.0,244,session_1
2026-02-01 10:25:04.559341,2.5,2400.0,244,session_1
2026-02-01 10:25:04.760456,1.6,2400.0,244,session_1
2026-02-01 10:25:04.962234,4.9,2400.0,244,session_1
2026-02-01 10:25:05.163625,2.3,2400.0,245,session_1
2026-02-01 10:25:05.364818,8.4,2400.0,244,session_1
2026-02-01 10:25:05.566188,1.8,1520.0,244,session_1
2026-02-01 10:25:05.767388,2.5,2400.0,244,session_1
2026-02-01 10:25:05.968449,2.9,1520.0,244,session_1
2026-02-01 10:25:06.170016,5.7,2400.0,244,session_1
2026-02-01 10:25:06.371331,1.5,2400.0,244,session_1
2026-02-01 10:25:06.573376,5.5,2400.0,244,session_1
2026-02-01 10:25:06.774756,10.7,2400.0,245,session_1
2026-02-01 10:25:06.975947,18.0,1520.0,245,session_1
2026-02-01 10:25:07.177504,10.3,2400.0,245,session_1
2026-02-01 10:25:07.378553,11.0,2400.0,245,session_1
2026-02-01 10:25:07.579393,15.7,2400.0,245,session_1
2026-02-01 10:25:07.780616,5.8,2400.0,245,session_1
2026-02-01 10:25:07.982132,2.5,2400.0,245,session_1
2026-02-01 10:25:08.183645,7.1,1520.0,245,session_1
2026-02-01 10:25:08.385027,2.5,2400.0,245,session_1
2026-02-01 10:25:08.586199,1.5,2400.0,245,session_1
2026-02-01 10:25:08.787658,6.5,1520.0,245,session_1
2026-02-01 10:25:08.988991,5.7,2400.0,245,session_1
2026-02-01 10:25:09.190302,5.2,1520.0,245,session_1
2026-02-01 10:25:09.392031,3.2,1520.0,245,session_1
2026-02-01 10:25:09.593163,2.2,2400.0,245,session_1
2026-02-01 10:25:09.794351,1.9,2400.0,245,session_1
2026-02-01 10:25:09.995798,8.1,2400.0,245,session_1
2026-02-01 10:25:10.197128,3.5,2400.0,245,session_1
2026-02-01 10:25:10.398520,5.3,2400.0,245,session_1
2026-02-01 10:25:10.600392,4.7,2400.0,245,session_1
2026-02-01 10:25:10.801377,5.1,2400.0,245,session_1
2026-02-01 10:25:11.002591,4.9,2400.0,245,session_1
2026-02-01 10:25:11.204292,6.9,2400.0,245,session_1
2026-02-01 10:25:11.405355,3.2,2400.0,245,session_1
2026-02-01 10:25:11.606915,6.3,2400.0,245,session_1
2026-02-01 10:25:11.808318,7.1,2400.0,245,session_1
2026-02-01 10:25:12.009985,100.0,2400.0,245,session_1
2026-02-01 10:25:12.211474,7.1,1520.0,245,session_1
2026-02-01 10:25:12.412352,0.6,2400.0,245,session_1
2026-02-01 10:25:12.613559,4.5,2400.0,245,session_1
2026-02-01 10:25:12.814888,4.0,2400.0,245,session_1
2026-02-01 10:25:13.016354,4.7,1520.0,245,session_1
2026-02-01 10:25:13.217541,5.1,2400.0,245,session_1
2026-02-01 10:25:13.418904,6.7,2400.0,245,session_1
2026-02-01 10:25:13.620689,5.4,1520.0,245,session_1
2026-02-01 10:25:13.821968,6.3,1520.0,245,session_1
2026-02-01 10:25:14.023603,4.7,1520.0,245,session_1
2026-02-01 10:25:14.224421,3.1,2400.0,245,session_1
2026-02-01 10:25:14.426012,4.7,2400.0,245,session_1
2026-02-01 10:25:14.626798,8.5,1520.0,244,session_1
2026-02-01 10:25:14.827953,4.9,2400.0,244,session_1
2026-02-01 10:25:15.029737,2.1,1520.0,244,session_1
2026-02-01 10:25:15.231528,2.5,1520.0,244,session_1
2026-02-01 10:25:15.432707,3.9,2400.0,244,session_1
2026-02-01 10:25:15.633857,5.8,2400.0,244,session_1
2026-02-01 10:25:15.835327,4.0,2400.0,244,session_1
2026-02-01 10:25:16.036731,3.0,1520.0,244,session_1
2026-02-01 10:25:16.238138,7.6,2400.0,244,session_1
2026-02-01 10:25:16.439289,100.0,1520.0,244,session_1
2026-02-01 10:25:16.640811,4.3,1520.0,244,session_1
2026-02-01 10:25:16.842335,4.8,1520.0,244,session_1
2026-02-01 10:25:17.043713,2.3,2400.0,244,session_1
2026-02-01 10:25:17.245058,11.4,2400.0,244,session_1
2026-02-01 10:25:17.446133,6.7,1520.0,244,session_1
2026-02-01 10:25:17.647741,2.1,2400.0,244,session_1
2026-02-01 10:25:17.849196,0.3,2400.0,244,session_1
2026-02-01 10:25:18.050764,5.3,1520.0,244,session_1
2026-02-01 10:25:18.251764,0.9,2400.0,244,session_1
2026-02-01 10:25:18.453290,0.9,2400.0,244,session_1
2026-02-01 10:25:18.654278,5.7,1520.0,244,session_1
2026-02-01 10:25:18.855600,0.0,1520.0,244,session_1
2026-02-01 10:25:19.057321,1.4,2400.0,244,session_1
2026-02-01 10:25:19.258826,4.2,2400.0,244,session_1
2026-02-01 10:25:19.460209,2.3,2400.0,244,session_1
2026-02-01 10:25:19.661752,3.0,2400.0,244,session_1
2026-02-01 10:25:19.862898,5.7,2400.0,244,session_1
2026-02-01 10:25:20.064014,0.0,1520.0,244,session_1
2026-02-01 10:25:20.265815,3.7,2400.0,244,session_1
2026-02-01 10:25:20.466924,2.9,2400.0,244,session_1
2026-02-01 10:25:20.668188,4.7,2400.0,244,session_1
2026-02-01 10:25:20.869444,1.6,1520.0,244,session_1
2026-02-01 10:25:21.071070,0.0,2400.0,244,session_1
2026-02-01 10:25:21.272313,7.5,2400.0,244,session_1
2026-02-01 10:25:21.473508,4.5,2400.0,244,session_1
2026-02-01 10:25:21.674769,6.8,1520.0,244,session_1
2026-02-01 10:25:21.876549,1.0,2400.0,244,session_1
2026-02-01 10:25:22.077343,3.8,1520.0,244,session_1
2026-02-01 10:25:22.279186,2.3,2400.0,244,session_1
2026-02-01 10:25:22.480336,1.8,2400.0,244,session_1
2026-02-01 10:25:22.681938,2.9,2400.0,244,session_1
2026-02-01 10:25:22.883119,5.1,2400.0,244,session_1
2026-02-01 10:25:23.084672,4.7,1520.0,244,session_1
2026-02-01 10:25:23.285802,3.2,1520.0,244,session_1
2026-02-01 10:25:23.487110,5.2,1520.0,244,session_1
2026-02-01 10:25:23.688217,4.3,2400.0,244,session_1
2026-02-01 10:25:23.889991,6.9,2400.0,244,session_1
2026-02-01 10:25:24.090928,5.5,2400.0,244,session_1
2026-02-01 10:25:24.292290,8.3,2400.0,244,session_1
2026-02-01 10:25:24.493955,5.7,2400.0,244,session_1
2026-02-01 10:25:24.695294,5.3,2400.0,244,session_1
2026-02-01 10:25:24.896774,8.5,1520.0,244,session_1
2026-02-01 10:25:25.098594,100.0,1520.0,244,session_1
2026-02-01 10:25:25.299380,3.1,2400.0,244,session_1
2026-02-01 10:25:25.501005,4.8,2400.0,244,session_1
2026-02-01 10:25:25.701922,2.2,2400.0,244,session_1
2026-02-01 10:25:25.903567,2.0,1520.0,244,session_1
2026-02-01 10:25:26.105113,9.9,2400.0,244,session_1
2026-02-01 10:25:26.306638,1.6,2400.0,244,session_1
2026-02-01 10:25:26.507597,2.3,1520.0,244,session_1
2026-02-01 10:25:26.708760,1.3,1520.0,244,session_1
2026-02-01 10:25:26.909949,100.0,2400.0,244,session_1
2026-02-01 10:25:27.111567,3.9,2400.0,244,session_1
2026-02-01 10:25:27.312900,5.3,2400.0,244,session_1
2026-02-01 10:25:27.514040,0.8,2400.0,244,session_1
2026-02-01 10:25:27.715379,4.6,1520.0,244,session_1
2026-02-01 10:25:27.916754,6.3,2400.0,244,session_1
2026-02-01 10:25:28.118640,3.9,2400.0,244,session_1
2026-02-01 10:25:28.319474,15.0,2400.0,244,session_1
2026-02-01 10:25:28.521110,0.8,2400.0,244,session_1
2026-02-01 10:25:28.722497,4.6,1520.0,244,session_1
2026-02-01 10:25:28.923551,1.6,2400.0,244,session_1
2026-02-01 10:25:29.125186,3.8,2400.0,244,session_1
2026-02-01 10:25:29.326389,1.5,2400.0,244,session_1
2026-02-01 10:25:29.527771,0.3,2400.0,244,session_1
2026-02-01 10:25:29.729334,1.4,2400.0,244,session_1
2026-02-01 10:25:29.930872,3.0,2400.0,244,session_1
2026-02-01 10:25:30.132048,1.6,2400.0,244,session_1
2026-02-01 10:25:30.333327,1.5,2400.0,244,session_1
2026-02-01 10:25:30.534975,5.5,2400.0,244,session_1
2026-02-01 10:25:30.736217,0.8,2400.0,244,session_1
2026-02-01 10:25:30.937141,1.5,2400.0,244,session_1
2026-02-01 10:25:31.140723,6.7,1520.0,244,session_1
2026-02-01 10:25:31.341953,2.3,2400.0,244,session_1
2026-02-01 10:25:31.543266,2.0,2400.0,244,session_1
2026-02-01 10:25:31.744548,0.7,2400.0,244,session_1
2026-02-01 10:25:31.945830,1.9,2400.0,244,session_1
2026-02-01 10:25:32.146674,1.4,2400.0,244,session_1
2026-02-01 10:25:32.347970,2.1,2400.0,244,session_1
2026-02-01 10:25:32.548685,0.1,2400.0,244,session_1
2026-02-01 10:25:32.749707,3.0,2400.0,244,session_1
2026-02-01 10:25:32.951383,5.4,2400.0,244,session_1
2026-02-01 10:25:33.153282,7.3,2400.0,244,session_1
2026-02-01 10:25:33.354161,3.9,2400.0,244,session_1
2026-02-01 10:25:33.555330,2.3,2400.0,244,session_1
2026-02-01 10:25:33.756354,3.3,2400.0,244,session_1
2026-02-01 10:25:33.957910,8.4,2400.0,244,session_1
2026-02-01 10:25:34.159157,5.3,2400.0,244,session_1
2026-02-01 10:25:34.360412,4.7,2400.0,244,session_1
2026-02-01 10:25:34.561502,6.2,2400.0,244,session_1
2026-02-01 10:25:34.763615,100.0,2400.0,244,session_1
2026-02-01 10:25:34.964654,3.5,2400.0,244,session_1
2026-02-01 10:25:35.165929,3.9,2400.0,244,session_1
2026-02-01 10:25:35.367331,7.0,2400.0,244,session_1
2026-02-01 10:25:35.568914,2.3,1520.0,244,session_1
2026-02-01 10:25:35.770375,8.4,2400.0,244,session_1
2026-02-01 10:25:35.971771,6.3,2400.0,244,session_1
2026-02-01 10:25:36.172823,4.4,1520.0,244,session_1
2026-02-01 10:25:36.374160,5.4,1520.0,244,session_1
2026-02-01 10:25:36.575911,1.4,2400.0,244,session_1
2026-02-01 10:25:36.777422,8.4,2400.0,244,session_1
2026-02-01 10:25:36.978498,2.2,2400.0,244,session_1
2026-02-01 10:25:37.179531,2.6,2400.0,243,session_1
2026-02-01 10:25:37.380497,1.6,2400.0,243,session_1
2026-02-01 10:25:37.582001,3.1,2400.0,243,session_1
2026-02-01 10:25:37.783341,3.9,1520.0,243,session_1
2026-02-01 10:25:37.984943,1.5,2400.0,243,session_1
2026-02-01 10:25:38.186377,5.2,2400.0,243,session_1
2026-02-01 10:25:38.387605,1.5,2400.0,243,session_1
2026-02-01 10:25:38.589048,2.6,2400.0,243,session_1
2026-02-01 10:25:38.790652,3.2,2400.0,243,session_1
2026-02-01 10:25:38.991870,4.1,1520.0,243,session_1
2026-02-01 10:25:39.192917,15.2,2400.0,243,session_1
2026-02-01 10:25:39.394222,8.7,2400.0,243,session_1
2026-02-01 10:25:39.595098,6.6,2400.0,243,session_1
2026-02-01 10:25:39.796548,2.4,1520.0,243,session_1
2026-02-01 10:25:39.997758,3.4,2400.0,243,session_1
2026-02-01 10:25:40.198837,100.0,2400.0,243,session_1
2026-02-01 10:25:40.399934,23.2,2400.0,243,session_1
2026-02-01 10:25:40.601072,12.5,2400.0,243,session_1
2026-02-01 10:25:40.802809,1.7,2400.0,243,session_1
2026-02-01 10:25:41.004249,6.3,1520.0,243,session_1
2026-02-01 10:25:41.206139,1.6,2400.0,243,session_1
2026-02-01 10:25:41.407255,35.7,2400.0,243,session_1
2026-02-01 10:25:41.608818,37.5,1520.0,243,session_1
2026-02-01 10:25:41.810682,8.8,2400.0,243,session_1
2026-02-01 10:25:42.011560,10.4,2400.0,243,session_1
2026-02-01 10:25:42.212542,11.1,2400.0,243,session_1
2026-02-01 10:25:42.413651,15.1,2400.0,243,session_1
2026-02-01 10:25:42.615450,2.8,2400.0,243,session_1
2026-02-01 10:25:42.817262,1.6,1520.0,243,session_1
2026-02-01 10:25:43.018327,2.2,2400.0,243,session_1
2026-02-01 10:25:43.220180,1.4,1520.0,243,session_1
2026-02-01 10:25:43.421700,1.8,2400.0,243,session_1
2026-02-01 10:25:43.623419,2.0,2400.0,243,session_1
2026-02-01 10:25:43.824329,2.3,2400.0,243,session_1
2026-02-01 10:25:44.025579,100.0,2400.0,243,session_1
