timestamp,cpu_usage,cpu_freq_mhz
2026-02-04 20:46:32.449841,0.5,656.9508181818181
2026-02-04 20:46:43.454762,0.6,555.0512727272727
2026-02-04 20:46:54.459950,4.0,767.0157727272727
2026-02-04 20:47:05.464206,0.6,549.2541363636363
2026-02-04 20:47:16.469344,0.7,579.1293181818181
2026-02-04 20:47:27.474229,0.5,618.6582272727272
2026-02-04 20:47:38.479459,0.9,688.5421363636364
2026-02-04 20:47:49.484460,0.7,616.2597727272728
2026-02-04 20:48:00.489861,0.6,478.8532272727273
2026-02-04 20:48:11.494791,0.5,511.2879090909091
2026-02-04 20:48:22.500068,1.0,519.8975454545454
2026-02-04 20:48:33.505079,3.6,1142.228409090909
2026-02-04 20:48:44.509160,3.2,1332.4164090909092
2026-02-04 20:48:55.513891,2.9,623.0070454545455
2026-02-04 20:49:06.517336,1.7,506.1617272727273
2026-02-04 20:49:17.522762,0.6,520.1852272727273
2026-02-04 20:49:28.527910,0.5,585.9978636363636
2026-02-04 20:49:39.533227,0.7,480.57090909090914
2026-02-04 20:49:50.538626,1.0,582.1476363636364
2026-02-04 20:50:01.547006,0.5,479.10754545454546
2026-02-04 20:50:12.551615,1.1,573.309090909091
2026-02-04 20:50:23.556593,0.7,492.1040454545455
2026-02-04 20:50:34.562421,0.8,1042.8428636363637
2026-02-04 20:50:45.566927,2.3,712.0352727272727
2026-02-04 20:50:56.571021,0.6,627.9458181818181
2026-02-04 20:51:07.575883,0.7,636.8990909090909
2026-02-04 20:51:18.580609,0.6,702.0158636363636
2026-02-04 20:51:29.585381,10.0,853.4820454545456
2026-02-04 20:51:40.589454,4.8,851.9480454545454
2026-02-04 20:51:51.593257,1.8,730.5657272727273
2026-02-04 20:52:02.598005,1.8,593.1751363636363
2026-02-04 20:52:13.603322,0.5,613.727
2026-02-04 20:52:24.608729,0.9,717.2911818181818
2026-02-04 20:52:35.613851,0.8,555.3365
2026-02-04 20:52:46.618817,0.7,746.2350909090909
2026-02-04 20:52:57.623508,2.6,987.5229545454545
2026-02-04 20:53:08.627793,0.7,513.5179545454546
2026-02-04 20:53:19.632407,1.1,481.04886363636365
2026-02-04 20:53:30.638118,0.7,470.7183636363636
2026-02-04 20:53:41.643046,1.0,514.2088636363637
2026-02-04 20:53:52.647909,0.6,651.081
2026-02-04 20:54:03.653261,0.7,489.17840909090904
2026-02-04 20:54:14.658153,0.5,716.8626818181818
2026-02-04 20:54:25.663577,0.7,524.6149090909091
2026-02-04 20:54:36.669084,0.6,762.5566363636365
2026-02-04 20:54:47.674003,0.5,471.9669545454546
2026-02-04 20:54:58.678946,0.5,619.6303181818182
2026-02-04 20:55:09.684130,0.5,493.38000000000005
2026-02-04 20:55:20.688960,0.6,712.0901818181818
2026-02-04 20:55:31.694068,7.1,1163.387363636364
2026-02-04 20:55:42.697834,0.9,662.5446363636363
2026-02-04 20:55:53.702578,4.6,773.4923181818183
2026-02-04 20:56:04.706901,0.5,543.0313636363636
2026-02-04 20:56:15.711330,0.2,527.4712272727273
2026-02-04 20:56:26.713391,2.9,1179.076636363636
2026-02-04 20:56:37.715211,0.4,670.9606363636364
2026-02-04 20:56:48.717165,0.4,734.004
2026-02-04 20:56:59.719269,3.0,762.3257272727271
2026-02-04 20:57:10.721417,3.2,1690.5513636363635
2026-02-04 20:57:21.723248,1.5,1341.4172727272726
2026-02-04 20:57:32.725694,1.2,928.6534545454543
2026-02-04 20:57:43.727645,0.5,895.1873181818183
2026-02-04 20:57:54.729809,0.3,657.5668181818181
2026-02-04 20:58:05.731954,0.9,1556.0453181818184
2026-02-04 20:58:16.733687,5.3,1676.9985909090908
2026-02-04 20:58:27.735418,0.5,780.0128636363636
2026-02-04 20:58:38.737992,0.5,808.1056363636363
2026-02-04 20:58:49.739747,0.5,766.5228636363637
2026-02-04 20:59:00.741392,0.5,901.6535
2026-02-04 20:59:11.743593,0.4,923.5360000000001
2026-02-04 20:59:22.745525,0.9,933.6444090909091
2026-02-04 20:59:33.747257,0.8,1145.939590909091
2026-02-04 20:59:44.749484,6.3,1679.9918181818177
2026-02-04 20:59:55.751254,2.8,1282.493590909091
2026-02-04 21:00:06.753647,1.7,1310.8125
2026-02-04 21:00:17.755736,0.5,790.2243636363637
2026-02-04 21:00:28.757999,0.5,1402.3745454545453
2026-02-04 21:00:39.760169,1.5,1906.8044545454543
2026-02-04 21:00:50.761967,4.7,2007.6663181818183
2026-02-04 21:01:01.765323,0.5,628.0870454545455
2026-02-04 21:01:12.767366,2.8,1186.9742272727274
2026-02-04 21:01:23.769088,0.7,1149.2710454545454
2026-02-04 21:01:34.770851,1.0,723.4192727272729
2026-02-04 21:01:45.772517,25.2,1872.51
2026-02-04 21:01:56.778013,54.7,2059.5268181818183
2026-02-04 21:02:07.782022,99.9,2291.4424999999997
2026-02-04 21:02:18.797628,17.3,1221.5486818181819
2026-02-04 21:02:29.803023,100.0,2298.5954999999994
2026-02-04 21:02:40.830311,100.0,2345.078727272727
2026-02-04 21:02:51.857025,100.0,2186.948727272727
2026-02-04 21:03:02.869680,100.0,1776.867181818182
2026-02-04 21:03:13.894028,100.0,1896.0840909090905
2026-02-04 21:03:24.934011,100.0,1917.861954545454
2026-02-04 21:03:35.956059,100.0,1891.1050454545455
2026-02-04 21:03:46.976018,100.0,1938.3890454545456
2026-02-04 21:03:58.010020,100.0,1841.1960909090913
2026-02-04 21:04:09.040018,100.0,1911.9662272727276
2026-02-04 21:04:20.075024,100.0,1924.3938636363634
2026-02-04 21:04:31.106702,100.0,1949.2149090909093
2026-02-04 21:04:42.141540,100.0,1842.5540909090903
2026-02-04 21:04:53.177028,100.0,1854.1929999999995
2026-02-04 21:05:04.199671,100.0,1909.764227272727
2026-02-04 21:05:15.236021,100.0,1915.7395454545456
2026-02-04 21:05:26.261022,100.0,1940.6272272727276
2026-02-04 21:05:37.310026,100.0,1832.8134545454543
2026-02-04 21:05:48.326026,100.0,1903.7468181818178
2026-02-04 21:05:59.349018,100.0,1918.3545000000004
2026-02-04 21:06:10.370021,100.0,1938.9995454545451
2026-02-04 21:06:21.417019,100.0,1919.3762272727276
2026-02-04 21:06:32.449019,100.0,1913.8153636363634
2026-02-04 21:06:43.475015,100.0,1880.542590909091
2026-02-04 21:06:54.508653,100.0,1909.5176363636367
2026-02-04 21:07:05.548036,100.0,1917.1312727272727
2026-02-04 21:07:16.573023,100.0,1869.1591818181812
2026-02-04 21:07:27.611027,100.0,1861.1682727272723
2026-02-04 21:07:38.640017,100.0,1763.457
2026-02-04 21:07:49.675292,100.0,1917.2065454545454
2026-02-04 21:08:00.698017,100.0,1903.3610454545453
2026-02-04 21:08:11.730020,100.0,1894.616863636364
2026-02-04 21:08:22.763028,100.0,1924.0502727272726
2026-02-04 21:08:33.780023,100.0,1907.8345909090904
2026-02-04 21:08:44.816023,100.0,1913.7421363636363
2026-02-04 21:08:55.845089,100.0,1902.5595000000003
2026-02-04 21:09:06.875015,100.0,1952.1035454545456
2026-02-04 21:09:17.914034,100.0,1917.2040454545456
2026-02-04 21:09:28.949552,100.0,1914.4705454545451
2026-02-04 21:09:39.967250,100.0,1893.5614545454548
2026-02-04 21:09:51.011020,100.0,1874.409727272727
2026-02-04 21:10:02.042027,100.0,1891.0321818181822
2026-02-04 21:10:13.074048,100.0,1867.3820454545455
2026-02-04 21:10:24.100026,100.0,1852.3617727272724
2026-02-04 21:10:35.145469,100.0,1904.1151818181816
2026-02-04 21:10:46.167226,100.0,1841.2574090909095
2026-02-04 21:10:57.202044,100.0,1924.886
2026-02-04 21:11:08.256421,100.0,1896.359909090909
2026-02-04 21:11:19.295488,100.0,1862.5095909090903
2026-02-04 21:11:30.325035,100.0,1944.2561818181819
2026-02-04 21:11:41.361039,100.0,1908.7387727272728
2026-02-04 21:11:52.386042,100.0,1863.038272727273
2026-02-04 21:12:03.428047,100.0,1786.706727272727
2026-02-04 21:12:14.450036,100.0,1890.2879999999996
2026-02-04 21:12:25.495035,100.0,1945.510409090909
2026-02-04 21:12:36.523040,100.0,1830.3424090909089
2026-02-04 21:12:47.562040,100.0,1839.7025
2026-02-04 21:12:58.617046,100.0,1892.0780909090909
2026-02-04 21:13:09.672355,100.0,1847.2099545454546
2026-02-04 21:13:20.737906,6.3,1427.2085454545454
2026-02-04 21:13:31.740467,0.7,888.1563636363637
2026-02-04 21:13:42.742488,0.5,994.5616363636364
2026-02-04 21:13:53.744363,0.6,998.8472272727274
2026-02-04 21:14:04.746492,0.4,724.9924090909091
2026-02-04 21:14:15.748852,0.6,955.0876363636363
2026-02-04 21:14:26.750821,0.4,1074.5739545454546
2026-02-04 21:14:37.753034,0.4,2020.1496818181813
2026-02-04 21:14:48.755003,0.4,926.3183636363636
2026-02-04 21:14:59.756969,0.4,879.2886363636363
2026-02-04 21:15:10.759053,0.5,737.6745
2026-02-04 21:15:21.761327,0.6,765.3619090909091
2026-02-04 21:15:32.763608,0.7,871.3185909090909
2026-02-04 21:15:43.765831,0.2,769.1400454545454
2026-02-04 21:15:54.767596,1.5,1565.0952272727272
2026-02-04 21:16:05.769264,0.5,1081.7698636363637
2026-02-04 21:16:16.771195,0.4,894.5918181818182
2026-02-04 21:16:27.773467,1.1,1224.4317727272728
2026-02-04 21:16:38.775500,0.5,718.0719545454544
2026-02-04 21:16:49.777547,0.9,979.4574545454544
2026-02-04 21:17:00.779515,1.5,840.4931363636365
2026-02-04 21:17:11.781920,0.8,1490.5696818181816
2026-02-04 21:17:22.783634,0.8,813.8604090909091
2026-02-04 21:17:33.785798,0.5,797.1064090909091
2026-02-04 21:17:44.788121,0.5,615.8475454545455
2026-02-04 21:17:55.790309,0.8,967.1975000000001
2026-02-04 21:18:06.792764,0.5,824.6210454545454
2026-02-04 21:18:17.794663,0.5,650.4999545454546
2026-02-04 21:18:28.796585,0.3,674.3533181818183
2026-02-04 21:18:39.798554,4.3,2050.1275000000005
2026-02-04 21:18:50.800232,0.5,1013.2751363636363
2026-02-04 21:19:01.802187,1.5,888.893
2026-02-04 21:19:12.804715,0.6,770.9615454545454
2026-02-04 21:19:23.806740,1.5,1071.6163181818183
2026-02-04 21:19:34.808415,0.5,1037.3953636363638
2026-02-04 21:19:45.810475,0.4,802.7274999999998
2026-02-04 21:19:56.812381,0.4,793.5851818181818
2026-02-04 21:20:07.814478,0.5,649.5561363636364
2026-02-04 21:20:18.816384,0.5,843.5708181818183
2026-02-04 21:20:29.818810,0.5,898.9411818181817
2026-02-04 21:20:40.821202,0.4,646.4532727272727
2026-02-04 21:20:51.823460,0.7,1068.5396363636364
2026-02-04 21:21:02.825407,0.7,1144.9846818181816
2026-02-04 21:21:13.827457,0.5,758.7915454545455
2026-02-04 21:21:24.829509,0.7,909.580909090909
2026-02-04 21:21:35.831410,0.5,1139.0970454545454
2026-02-04 21:21:46.833546,0.4,704.8383181818182
2026-02-04 21:21:57.836128,1.4,710.3955000000001
2026-02-04 21:22:08.838750,0.6,678.3163636363636
2026-02-04 21:22:19.842130,0.4,653.3202727272727
2026-02-04 21:22:30.845148,0.4,827.2429090909092
2026-02-04 21:22:41.847855,0.4,742.7593636363637
2026-02-04 21:22:52.850575,0.4,521.4288636363636
2026-02-04 21:23:03.854764,0.6,944.7199090909089
2026-02-04 21:23:14.857602,0.4,686.0338636363635
2026-02-04 21:23:25.859923,0.4,924.6132272727272
2026-02-04 21:23:36.862673,0.4,577.4174545454546
2026-02-04 21:23:47.865960,0.4,821.3197272727273
2026-02-04 21:23:58.868592,0.5,628.9860454545454
2026-02-04 21:24:09.871295,0.5,718.2934545454546
2026-02-04 21:24:20.874401,0.7,679.0173636363636
2026-02-04 21:24:31.877616,0.3,581.1183636363636
2026-02-04 21:24:42.880509,0.3,1204.3064090909093
2026-02-04 21:24:53.882429,0.6,1336.7176363636363
2026-02-04 21:25:04.884150,0.5,1259.0633181818182
2026-02-04 21:25:15.886511,0.3,1116.0195
2026-02-04 21:25:26.888911,0.7,950.1359545454546
2026-02-04 21:25:37.891101,0.4,634.4471363636363
2026-02-04 21:25:48.893532,0.5,961.4100454545453
2026-02-04 21:25:59.895448,0.5,584.527409090909
2026-02-04 21:26:10.898479,0.4,815.4567272727272
2026-02-04 21:26:21.900949,0.4,923.360909090909
2026-02-04 21:26:32.902857,0.5,612.3412272727272
2026-02-04 21:26:43.905767,0.5,997.529590909091
2026-02-04 21:26:54.908388,0.5,1147.465
2026-02-04 21:27:05.910546,0.3,713.5756363636364
2026-02-04 21:27:16.913032,0.4,969.2811818181818
2026-02-04 21:27:27.915901,0.4,596.5210454545454
2026-02-04 21:27:38.918269,0.3,600.0
2026-02-04 21:27:49.921015,0.3,601.8300909090909
2026-02-04 21:28:00.924105,0.6,494.6575
2026-02-04 21:28:11.927410,0.5,566.0163181818182
2026-02-04 21:28:22.930671,0.6,907.7875454545455
2026-02-04 21:28:33.933311,0.5,701.2197727272727
2026-02-04 21:28:44.935725,0.5,720.7609545454545
2026-02-04 21:28:55.938008,0.7,1010.0471818181818
2026-02-04 21:29:06.940398,0.5,1342.0205454545455
2026-02-04 21:29:17.942445,0.5,888.271090909091
2026-02-04 21:29:28.944638,0.5,731.0242272727272
2026-02-04 21:29:39.946725,0.3,622.0109090909091
2026-02-04 21:29:50.949539,0.3,585.1779090909091
2026-02-04 21:30:01.952542,0.5,1187.465909090909
2026-02-04 21:30:12.955427,0.4,750.7170454545455
2026-02-04 21:30:23.957785,0.4,712.9936818181818
2026-02-04 21:30:34.959968,0.4,650.3495
2026-02-04 21:30:45.962575,0.6,805.3427727272726
2026-02-04 21:30:56.964821,0.3,919.9395909090908
2026-02-04 21:31:07.967044,0.6,1383.092181818182
2026-02-04 21:31:18.969464,0.5,1036.1890454545455
2026-02-04 21:31:29.971835,0.5,565.8595454545455
2026-02-04 21:31:40.974710,0.5,1291.4721818181815
2026-02-04 21:31:51.976807,0.5,956.4443181818183
2026-02-04 21:32:02.978688,0.4,848.5320454545454
2026-02-04 21:32:13.980575,0.4,1014.0517727272727
2026-02-04 21:32:24.982329,0.5,600.0
2026-02-04 21:32:35.985155,0.6,948.4773181818182
2026-02-04 21:32:46.986849,0.5,903.9459999999999
2026-02-04 21:32:57.988851,0.5,555.5874090909091
2026-02-04 21:33:08.991308,0.4,1021.1672272727275
2026-02-04 21:33:19.993340,0.5,1317.0376818181821
2026-02-04 21:33:30.995199,0.5,1525.6154090909092
2026-02-04 21:33:41.997084,0.5,1020.4184545454547
2026-02-04 21:33:52.999121,0.5,1470.3268181818182
2026-02-04 21:34:04.002708,0.4,1652.0334999999998
2026-02-04 21:34:15.004356,0.4,1026.2015000000001
2026-02-04 21:34:26.006145,0.3,887.3456363636365
2026-02-04 21:34:37.007905,0.6,937.9904545454546
2026-02-04 21:34:48.009810,0.4,1090.4920454545454
2026-02-04 21:34:59.011539,0.4,1162.264909090909
2026-02-04 21:35:10.013235,0.6,1134.4525454545453
2026-02-04 21:35:21.015096,0.5,850.2579545454547
2026-02-04 21:35:32.017516,0.5,1189.2031818181817
2026-02-04 21:35:43.019172,0.5,646.2354090909091
2026-02-04 21:35:54.020872,0.5,567.2990454545454
2026-02-04 21:36:05.023028,0.5,648.7073636363637
2026-02-04 21:36:16.025672,0.5,606.3355909090909
2026-02-04 21:36:27.028581,1.3,986.6387727272727
2026-02-04 21:36:38.030519,4.1,899.8782272727273
2026-02-04 21:36:49.033154,0.8,976.6830454545455
2026-02-04 21:37:00.035050,0.6,862.597090909091
2026-02-04 21:37:11.037791,0.3,746.5457727272726
2026-02-04 21:37:22.039716,0.7,639.7548636363636
2026-02-04 21:37:33.042180,0.4,963.0964090909091
2026-02-04 21:37:44.045010,0.3,563.5851818181818
2026-02-04 21:37:55.047292,0.3,600.0
2026-02-04 21:38:06.049719,1.5,949.3165
2026-02-04 21:38:17.051429,0.4,1032.3951818181818
2026-02-04 21:38:28.053655,0.6,652.3945
2026-02-04 21:38:39.055792,0.4,636.3698181818182
2026-02-04 21:38:50.057829,2.3,1230.1529545454543
2026-02-04 21:39:01.059972,0.2,540.6114090909091
2026-02-04 21:39:12.062200,0.5,906.7254545454545
2026-02-04 21:39:23.064481,0.4,1263.553227272727
2026-02-04 21:39:34.066251,0.4,1130.2321363636363
2026-02-04 21:39:45.068478,0.4,854.4639999999999
2026-02-04 21:39:56.071017,0.3,713.3735
2026-02-04 21:40:07.073600,0.5,1061.0302727272729
2026-02-04 21:40:18.076205,0.6,976.302
2026-02-04 21:40:29.078427,0.5,585.1258636363636
2026-02-04 21:40:40.080514,0.2,1017.3903181818182
2026-02-04 21:40:51.083056,0.4,731.1628181818181
2026-02-04 21:41:02.085269,0.3,825.2051818181819
2026-02-04 21:41:13.087654,0.4,934.1218636363636
2026-02-04 21:41:24.090367,0.3,761.1267272727273
2026-02-04 21:41:35.092668,0.5,1122.813227272727
2026-02-04 21:41:46.094840,0.5,1339.3873636363635
2026-02-04 21:41:57.096685,0.7,634.9501818181818
2026-02-04 21:42:08.098706,0.5,948.9105454545454
2026-02-04 21:42:19.100720,0.5,627.4963181818182
2026-02-04 21:42:30.103181,0.4,546.7404090909091
2026-02-04 21:42:41.105635,0.5,805.3725
2026-02-04 21:42:52.108240,0.3,914.6746363636364
2026-02-04 21:43:03.111172,0.4,695.3442727272727
2026-02-04 21:43:14.113490,0.5,1039.2958181818183
2026-02-04 21:43:25.116197,0.3,1057.6185454545453
2026-02-04 21:43:36.118810,0.3,1127.479590909091
2026-02-04 21:43:47.121638,0.4,1010.0037272727274
2026-02-04 21:43:58.124412,0.5,792.6668181818181
2026-02-04 21:44:09.126882,0.5,563.7866818181818
2026-02-04 21:44:20.129316,0.4,640.2540909090909
2026-02-04 21:44:31.132211,0.4,865.5266818181818
2026-02-04 21:44:42.135144,1.2,1038.736090909091
2026-02-04 21:44:53.137286,0.8,704.1514545454546
2026-02-04 21:45:04.141496,0.5,961.7157272727272
2026-02-04 21:45:15.143272,0.4,586.6966818181819
2026-02-04 21:45:26.145292,0.8,775.8156363636364
2026-02-04 21:45:37.147361,0.6,1105.2618636363636
2026-02-04 21:45:48.150001,0.6,714.2425909090908
2026-02-04 21:45:59.151960,0.8,1118.5112727272726
2026-02-04 21:46:10.153874,1.6,914.6834545454545
2026-02-04 21:46:21.155843,0.5,952.7592727272728
2026-02-04 21:46:32.157931,0.6,657.1485454545455
2026-02-04 21:46:43.159740,1.6,775.5792272727274
2026-02-04 21:46:54.161644,0.9,1640.604090909091
2026-02-04 21:47:05.163772,0.9,851.7465909090909
2026-02-04 21:47:16.165997,1.7,936.8715
2026-02-04 21:47:27.168287,0.4,1051.6673181818182
2026-02-04 21:47:38.170124,0.5,748.1805909090908
2026-02-04 21:47:49.171871,0.7,2897.5093181818183
2026-02-04 21:48:00.175076,0.7,882.4712272727272
2026-02-04 21:48:11.177792,0.5,980.0884545454545
2026-02-04 21:48:22.179615,0.8,898.8664545454546
2026-02-04 21:48:33.182131,0.8,862.8678636363637
2026-02-04 21:48:44.184203,0.4,917.0970454545455
2026-02-04 21:48:55.186411,0.6,686.9682727272727
2026-02-04 21:49:06.188549,0.4,1152.7161363636365
2026-02-04 21:49:17.190619,0.5,1060.2705454545455
2026-02-04 21:49:28.192786,0.7,1216.9462272727271
2026-02-04 21:49:39.195093,0.5,590.3124545454546
2026-02-04 21:49:50.197179,0.4,1034.6042272727273
2026-02-04 21:50:01.199150,0.7,766.2723636363636
2026-02-04 21:50:12.201245,0.7,826.6037727272728
2026-02-04 21:50:23.203297,0.7,779.3021363636364
2026-02-04 21:50:34.205335,0.5,1139.7273181818184
2026-02-04 21:50:45.207395,0.4,832.9799545454546
2026-02-04 21:50:56.209443,0.5,1087.0451818181818
2026-02-04 21:51:07.211266,0.5,862.6032727272727
2026-02-04 21:51:18.213178,0.5,770.6312272727274
2026-02-04 21:51:29.214982,1.4,1056.829090909091
2026-02-04 21:51:40.217140,0.4,684.9485454545455
2026-02-04 21:51:51.219563,1.8,1260.2859545454544
2026-02-04 21:52:02.221276,0.5,842.9156363636364
2026-02-04 21:52:13.223589,1.7,968.1527272727272
2026-02-04 21:52:24.225740,1.7,709.9485
2026-02-04 21:52:35.227856,0.5,671.7821818181818
2026-02-04 21:52:46.229614,3.0,821.786181818182
2026-02-04 21:52:57.232022,1.8,961.3658181818183
2026-02-04 21:53:08.233865,0.4,1133.4515454545456
2026-02-04 21:53:19.235849,0.4,840.4650909090907
2026-02-04 21:53:30.237705,0.9,892.5375454545455
2026-02-04 21:53:41.239717,0.5,846.9274999999999
2026-02-04 21:53:52.241796,0.7,891.7909999999999
2026-02-04 21:54:03.243750,0.5,918.3330000000001
2026-02-04 21:54:14.246136,0.6,891.5300454545454
2026-02-04 21:54:25.248060,0.4,798.2472727272728
2026-02-04 21:54:36.249943,0.8,954.7016363636365
2026-02-04 21:54:47.251965,0.4,1083.826409090909
2026-02-04 21:54:58.254053,0.5,1306.922181818182
2026-02-04 21:55:09.255729,0.5,770.9136363636363
2026-02-04 21:55:20.257882,0.5,820.2440000000001
2026-02-04 21:55:31.259797,0.5,947.6479090909091
2026-02-04 21:55:42.262270,0.5,902.5030909090909
2026-02-04 21:55:53.264314,0.5,1851.0395454545453
2026-02-04 21:56:04.267881,0.5,826.2415
2026-02-04 21:56:15.270283,0.5,694.5324545454546
2026-02-04 21:56:26.272461,0.5,865.7508636363636
2026-02-04 21:56:37.274627,0.6,670.6441818181818
2026-02-04 21:56:48.277282,1.6,1244.3214545454548
2026-02-04 21:56:59.278940,2.1,854.4476818181819
2026-02-04 21:57:10.280880,0.5,846.1122272727273
2026-02-04 21:57:21.282907,0.6,650.1311818181819
2026-02-04 21:57:32.285002,1.8,1029.0683181818183
2026-02-04 21:57:43.287323,0.9,733.7841818181819
2026-02-04 21:57:54.289303,0.7,1254.0602272727274
2026-02-04 21:58:05.291788,1.7,723.3103636363637
2026-02-04 21:58:16.293583,0.5,684.3469545454545
2026-02-04 21:58:27.295963,1.1,1024.0968636363637
2026-02-04 21:58:38.298409,2.9,1006.8967727272727
2026-02-04 21:58:49.301175,0.5,724.3858181818182
2026-02-04 21:59:00.303066,0.5,1256.8065
2026-02-04 21:59:11.305025,0.5,683.7892272727273
2026-02-04 21:59:22.307212,2.6,600.0137727272727
2026-02-04 21:59:33.309362,0.8,969.5453636363636
2026-02-04 21:59:44.311307,0.5,878.7206818181818
2026-02-04 21:59:55.313497,3.1,926.8378181818182
2026-02-04 22:00:06.315420,0.4,805.2909999999999
2026-02-04 22:00:17.317547,0.5,925.0658181818181
2026-02-04 22:00:28.319675,0.4,907.6279999999999
2026-02-04 22:00:39.321717,1.7,548.7088636363637
2026-02-04 22:00:50.323551,4.6,895.4139090909092
2026-02-04 22:01:01.325419,2.8,688.2185909090908
2026-02-04 22:01:12.328004,4.4,1825.2015909090908
2026-02-04 22:01:23.329771,0.4,1213.4751818181817
2026-02-04 22:01:34.331635,0.9,1028.3812727272727
2026-02-04 22:01:45.333925,3.9,2050.8717272727267
2026-02-04 22:01:56.335706,5.8,1649.8802272727276
2026-02-04 22:02:07.338738,5.1,1491.4075454545455
2026-02-04 22:02:18.341812,0.7,979.2581363636364
2026-02-04 22:02:29.344047,1.7,1348.6136363636363
2026-02-04 22:02:40.345840,1.2,1473.700318181818
2026-02-04 22:02:51.347844,1.0,757.2681363636365
2026-02-04 22:03:02.349853,1.0,972.096909090909
2026-02-04 22:03:13.352131,0.5,666.5612272727273
2026-02-04 22:03:24.354553,5.6,692.2809545454546
2026-02-04 22:03:35.356749,3.3,1092.6439090909091
2026-02-04 22:03:46.358493,3.6,1072.8565
2026-02-04 22:03:57.360471,3.3,962.0707727272728
2026-02-04 22:04:08.364447,4.0,1164.1092272727276
2026-02-04 22:04:19.368713,5.8,1284.0564545454545
2026-02-04 22:04:30.374517,1.6,1129.1308636363638
2026-02-04 22:04:41.380681,0.5,556.9952272727273
2026-02-04 22:04:52.385268,0.6,686.028
2026-02-04 22:05:03.390045,0.4,584.8593181818181
2026-02-04 22:05:14.395343,0.5,540.8505
2026-02-04 22:05:25.400565,1.6,825.1259090909091
2026-02-04 22:05:36.404884,1.1,939.9744090909091
2026-02-04 22:05:47.409228,6.2,812.7127727272727
2026-02-04 22:05:58.413789,0.5,792.1308181818181
2026-02-04 22:06:09.418303,0.7,540.9887272727273
2026-02-04 22:06:20.423272,3.6,1043.7171818181819
2026-02-04 22:06:31.427412,2.0,753.8900454545454
2026-02-04 22:06:42.432155,1.6,750.8859545454546
2026-02-04 22:06:53.436767,2.1,1165.1303636363637
2026-02-04 22:07:04.447557,3.8,734.7559090909091
2026-02-04 22:07:15.452523,3.9,1071.8900454545453
2026-02-04 22:07:26.457483,13.3,1632.119181818182
2026-02-04 22:07:37.462203,19.1,1815.372090909091
2026-02-04 22:07:48.467665,12.5,1349.3690454545454
2026-02-04 22:07:59.472764,18.8,1642.650090909091
2026-02-04 22:08:10.478399,17.7,1502.1819545454543
2026-02-04 22:08:21.485035,18.2,1538.8823181818182
2026-02-04 22:08:32.490166,28.3,1490.2724090909092
2026-02-04 22:08:43.495312,12.5,1331.4133181818183
2026-02-04 22:08:54.500337,23.8,1603.9654999999998
2026-02-04 22:09:05.504202,12.7,1471.321
2026-02-04 22:09:16.508535,16.1,1361.7584090909093
2026-02-04 22:09:27.512617,12.0,1608.7040000000002
2026-02-04 22:09:38.519569,13.8,1358.8508636363636
2026-02-04 22:09:49.523846,19.2,1656.3064545454547
